"Order ID","Product ID","Location ID","Sales Person ID","Customer ID","Purchase Date","Quantity","Price"
"AX21063","ENX2099","A148","EMP1021","C1422","3/11/2019","1","1367"
"AX21067","ENX2068","A148","EMP1023","C1247","4/23/2019","1","1500"
"AX21074","ENX2016","A151","EMP1017","C1341","11/16/2019","1","1351"
"AX21081","ENX2094","A121","EMP1027","C1504","8/8/2019","1","771"
"AX21082","ENX2003","A164","EMP1043","C1112","7/28/2019","4","1783"
"AX21083","ENX2099","A161","EMP1010","C1495","11/29/2019","2","1367"
"AX21085","ENX2095","A173","EMP1000","C1114","2/2/2019","2","1743"
"AX21087","ENX2013","A105","EMP1037","C1772","2/21/2019","3","368"
"AX21089","ENX2054","A128","EMP1020","C1605","8/28/2019","1","127"
"AX21090","ENX2035","A111","EMP1032","C1237","10/16/2019","3","458"
"AX21095","ENX2024","A133","EMP1012","C1193","4/16/2019","3","356"
"AX21096","ENX2068","A145","EMP1036","C1058","4/11/2019","4","1500"
"AX21098","ENX2096","A107","EMP1019","C1756","4/24/2019","3","1587"
"AX21100","ENX2054","A136","EMP1038","C1255","12/4/2019","2","127"
"AX21101","ENX2018","A150","EMP1026","C1572","11/10/2019","4","1972"
"AX21105","ENX2060","A138","EMP1027","C1724","12/1/2019","1","1467"
"AX21106","ENX2053","A134","EMP1034","C1372","8/5/2019","1","596"
"AX21108","ENX2030","A137","EMP1007","C1539","9/8/2019","1","1899"
"AX21109","ENX2017","A133","EMP1019","C1318","12/23/2019","4","35"
"AX21111","ENX2030","A150","EMP1044","C1677","8/1/2019","2","1899"
"AX21118","ENX2068","A162","EMP1026","C1786","10/14/2019","3","1500"
"AX21125","ENX2032","A107","EMP1041","C1432","10/23/2019","1","1967"
"AX21128","ENX2025","A151","EMP1006","C1221","10/10/2019","1","667"
"AX21137","ENX2074","A104","EMP1010","C1334","12/14/2019","3","504"
"AX21141","ENX2003","A117","EMP1033","C1005","8/23/2019","4","1783"
"AX21143","ENX2023","A150","EMP1031","C1116","7/30/2019","1","818"
"AX21145","ENX2031","A103","EMP1029","C1090","9/15/2019","1","1638"
"AX21156","ENX2022","A156","EMP1030","C1701","9/18/2019","3","561"
"AX21160","ENX2086","A145","EMP1025","C1365","12/4/2019","3","123"
"AX21161","ENX2040","A120","EMP1014","C1470","4/12/2019","4","1889"
"AX21170","ENX2028","A150","EMP1013","C1673","3/18/2019","4","2283"
"AX21173","ENX2036","A157","EMP1027","C1493","8/19/2019","1","1582"
"AX21178","ENX2011","A125","EMP1015","C1740","2/24/2019","1","530"
"AX21185","ENX2090","A105","EMP1001","C1390","12/3/2019","2","1338"
"AX21189","ENX2070","A107","EMP1040","C1589","7/30/2019","4","1671"
"AX21192","ENX2003","A142","EMP1026","C1117","11/17/2019","3","1783"
"AX21194","ENX2039","A151","EMP1002","C1177","8/12/2019","1","817"
"AX21195","ENX2016","A154","EMP1013","C1556","3/6/2019","1","1351"
"AX21202","ENX2023","A112","EMP1001","C1592","2/11/2019","1","818"
"AX21203","ENX2055","A161","EMP1044","C1706","8/10/2019","1","2495"
"AX21204","ENX2021","A152","EMP1018","C1090","8/29/2019","3","217"
"AX21207","ENX2022","A132","EMP1008","C1327","8/2/2019","1","561"
"AX21213","ENX2007","A128","EMP1000","C1005","7/7/2019","1","1405"
"AX21217","ENX2062","A106","EMP1039","C1397","10/17/2019","4","2464"
"AX21219","ENX2032","A113","EMP1011","C1580","3/10/2019","2","1967"
"AX21220","ENX2083","A154","EMP1010","C1041","1/1/2019","1","2141"
"AX21221","ENX2041","A103","EMP1026","C1736","7/7/2019","2","1380"
"AX21224","ENX2030","A140","EMP1034","C1701","4/18/2019","1","1899"
"AX21226","ENX2087","A128","EMP1019","C1799","6/4/2019","2","1022"
"AX21233","ENX2054","A146","EMP1028","C1672","4/24/2019","1","127"
"AX21234","ENX2061","A162","EMP1004","C1658","10/9/2019","2","913"
"AX21236","ENX2046","A110","EMP1030","C1675","3/13/2019","2","2410"
"AX21238","ENX2095","A170","EMP1035","C1273","12/8/2019","4","1743"
"AX21243","ENX2057","A104","EMP1015","C1077","5/18/2019","1","181"
"AX21246","ENX2040","A137","EMP1040","C1216","1/7/2019","4","1889"
"AX21248","ENX2076","A128","EMP1033","C1777","5/18/2019","1","1522"
"AX21249","ENX2099","A127","EMP1033","C1049","11/23/2019","2","1367"
"AX21250","ENX2016","A133","EMP1038","C1266","3/30/2019","1","1351"
"AX21256","ENX2019","A112","EMP1027","C1142","6/8/2019","4","800"
"AX21257","ENX2088","A111","EMP1011","C1257","5/5/2019","3","603"
"AX21262","ENX2045","A126","EMP1015","C1034","8/8/2019","2","556"
"AX21263","ENX2098","A111","EMP1007","C1564","7/31/2019","3","1178"
"AX21266","ENX2019","A171","EMP1013","C1695","4/23/2019","4","800"
"AX21267","ENX2030","A128","EMP1024","C1600","4/20/2019","1","1899"
"AX21270","ENX2066","A147","EMP1009","C1717","3/26/2019","1","2091"
"AX21271","ENX2005","A143","EMP1021","C1745","5/29/2019","1","684"
"AX21273","ENX2058","A130","EMP1024","C1452","11/30/2019","1","2257"
"AX21277","ENX2027","A100","EMP1013","C1640","6/30/2019","1","2497"
"AX21279","ENX2039","A155","EMP1010","C1015","11/17/2019","3","817"
"AX21281","ENX2040","A158","EMP1000","C1475","1/9/2019","3","1889"
"AX21283","ENX2011","A109","EMP1025","C1491","8/26/2019","1","530"
"AX21286","ENX2052","A105","EMP1030","C1711","10/12/2019","1","1526"
"AX21287","ENX2048","A169","EMP1022","C1498","10/17/2019","4","502"
"AX21288","ENX2024","A159","EMP1029","C1466","3/24/2019","4","356"
"AX21290","ENX2001","A123","EMP1029","C1209","6/11/2019","3","951"
"AX21293","ENX2059","A123","EMP1012","C1460","6/11/2019","2","1494"
"AX21299","ENX2028","A146","EMP1034","C1301","12/2/2019","2","2283"
"AX21300","ENX2006","A108","EMP1010","C1692","10/4/2019","4","1826"
"AX21308","ENX2008","A139","EMP1042","C1504","5/19/2019","1","315"
"AX21310","ENX2057","A105","EMP1039","C1015","4/17/2019","1","181"
"AX21314","ENX2050","A120","EMP1034","C1289","8/24/2019","1","2391"
"AX21316","ENX2037","A140","EMP1020","C1683","1/4/2019","3","880"
"AX21317","ENX2053","A161","EMP1012","C1554","8/6/2019","1","596"
"AX21320","ENX2098","A128","EMP1020","C1496","12/25/2019","3","1178"
"AX21326","ENX2063","A126","EMP1000","C1546","10/28/2019","1","1708"
"AX21329","ENX2048","A151","EMP1018","C1096","12/23/2019","2","502"
"AX21330","ENX2009","A101","EMP1009","C1784","6/2/2019","3","584"
"AX21332","ENX2047","A109","EMP1025","C1175","8/2/2019","1","290"
"AX21334","ENX2032","A140","EMP1014","C1326","1/18/2019","2","1967"
"AX21336","ENX2093","A152","EMP1002","C1710","6/17/2019","2","112"
"AX21337","ENX2097","A147","EMP1040","C1027","10/5/2019","2","1052"
"AX21360","ENX2051","A161","EMP1028","C1181","6/6/2019","1","1077"
"AX21361","ENX2005","A153","EMP1043","C1774","2/24/2019","1","684"
"AX21363","ENX2073","A144","EMP1018","C1237","7/8/2019","1","95"
"AX21364","ENX2033","A148","EMP1029","C1675","10/5/2019","1","2182"
"AX21366","ENX2085","A107","EMP1026","C1743","3/2/2019","4","1862"
"AX21367","ENX2077","A169","EMP1011","C1046","12/22/2019","3","530"
"AX21378","ENX2047","A165","EMP1000","C1047","3/3/2019","1","290"
"AX21383","ENX2052","A166","EMP1037","C1381","9/1/2019","2","1526"
"AX21389","ENX2058","A108","EMP1006","C1160","2/10/2019","2","2257"
"AX21391","ENX2025","A166","EMP1041","C1684","5/26/2019","1","667"
"AX21394","ENX2020","A110","EMP1000","C1256","5/9/2019","1","2005"
"AX21395","ENX2051","A169","EMP1006","C1722","12/25/2019","1","1077"
"AX21397","ENX2065","A166","EMP1039","C1011","10/24/2019","1","2396"
"AX21398","ENX2020","A160","EMP1015","C1533","8/6/2019","4","2005"
"AX21400","ENX2023","A145","EMP1006","C1656","2/13/2019","1","818"
"AX21401","ENX2053","A112","EMP1039","C1267","11/11/2019","3","596"
"AX21403","ENX2091","A131","EMP1026","C1594","11/17/2019","1","368"
"AX21406","ENX2066","A173","EMP1022","C1583","7/17/2019","1","2091"
"AX21407","ENX2060","A169","EMP1039","C1639","2/6/2019","2","1467"
"AX21409","ENX2071","A137","EMP1013","C1396","9/27/2019","3","136"
"AX21414","ENX2082","A131","EMP1041","C1539","1/24/2019","2","1103"
"AX21415","ENX2097","A137","EMP1030","C1721","10/15/2019","2","1052"
"AX21417","ENX2096","A173","EMP1014","C1635","3/10/2019","1","1587"
"AX21420","ENX2018","A160","EMP1019","C1483","3/24/2019","1","1972"
"AX21421","ENX2093","A141","EMP1014","C1531","8/5/2019","1","112"
"AX21424","ENX2014","A165","EMP1021","C1371","6/26/2019","1","1809"
"AX21429","ENX2028","A106","EMP1042","C1201","7/7/2019","3","2283"
"AX21430","ENX2068","A154","EMP1040","C1724","4/4/2019","2","1500"
"AX21432","ENX2044","A159","EMP1036","C1008","9/25/2019","1","886"
"AX21433","ENX2052","A137","EMP1016","C1147","8/19/2019","2","1526"
"AX21440","ENX2087","A153","EMP1004","C1719","8/20/2019","1","1022"
"AX21443","ENX2088","A103","EMP1033","C1045","6/19/2019","3","603"
"AX21444","ENX2032","A128","EMP1021","C1512","8/18/2019","1","1967"
"AX21449","ENX2078","A141","EMP1013","C1145","8/7/2019","1","1798"
"AX21450","ENX2077","A158","EMP1021","C1164","12/29/2019","1","530"
"AX21451","ENX2003","A116","EMP1000","C1207","11/5/2019","3","1783"
"AX21455","ENX2070","A151","EMP1022","C1266","5/21/2019","1","1671"
"AX21457","ENX2023","A161","EMP1013","C1363","11/26/2019","1","818"
"AX21458","ENX2077","A166","EMP1043","C1115","8/13/2019","3","530"
"AX21465","ENX2052","A168","EMP1031","C1570","8/14/2019","4","1526"
"AX21466","ENX2077","A143","EMP1031","C1109","5/20/2019","3","530"
"AX21467","ENX2031","A102","EMP1004","C1723","3/17/2019","1","1638"
"AX21468","ENX2027","A161","EMP1012","C1735","1/27/2019","3","2497"
"AX21473","ENX2073","A108","EMP1043","C1640","5/24/2019","1","95"
"AX21477","ENX2040","A103","EMP1012","C1071","11/12/2019","1","1889"
"AX21480","ENX2060","A152","EMP1000","C1733","8/5/2019","1","1467"
"AX21482","ENX2021","A108","EMP1008","C1005","9/4/2019","3","217"
"AX21485","ENX2006","A154","EMP1043","C1731","7/19/2019","2","1826"
"AX21489","ENX2013","A126","EMP1028","C1228","10/5/2019","4","368"
"AX21492","ENX2091","A146","EMP1003","C1542","1/30/2019","2","368"
"AX21494","ENX2011","A117","EMP1022","C1001","12/7/2019","4","530"
"AX21495","ENX2087","A101","EMP1038","C1774","11/13/2019","3","1022"
"AX21498","ENX2018","A138","EMP1038","C1430","10/9/2019","2","1972"
"AX21499","ENX2008","A145","EMP1023","C1012","5/22/2019","4","315"
"AX21508","ENX2002","A108","EMP1023","C1551","4/3/2019","1","847"
"AX21511","ENX2081","A156","EMP1027","C1624","6/12/2019","1","1566"
"AX21512","ENX2063","A121","EMP1016","C1732","9/8/2019","2","1708"
"AX21513","ENX2046","A173","EMP1041","C1402","12/12/2019","1","2410"
"AX21515","ENX2024","A117","EMP1000","C1319","11/23/2019","1","356"
"AX21519","ENX2033","A116","EMP1010","C1331","10/23/2019","1","2182"
"AX21520","ENX2057","A157","EMP1015","C1620","12/23/2019","1","181"
"AX21523","ENX2031","A113","EMP1004","C1221","3/6/2019","1","1638"
"AX21526","ENX2062","A138","EMP1005","C1340","3/4/2019","4","2464"
"AX21528","ENX2067","A119","EMP1031","C1685","5/1/2019","1","1119"
"AX21529","ENX2018","A133","EMP1029","C1335","8/9/2019","1","1972"
"AX21530","ENX2037","A132","EMP1008","C1578","12/26/2019","1","880"
"AX21531","ENX2077","A138","EMP1026","C1020","11/30/2019","1","530"
"AX21535","ENX2085","A129","EMP1014","C1190","11/4/2019","2","1862"
"AX21537","ENX2032","A101","EMP1029","C1271","2/11/2019","1","1967"
"AX21538","ENX2097","A132","EMP1014","C1297","7/22/2019","2","1052"
"AX21541","ENX2054","A101","EMP1019","C1732","2/25/2019","1","127"
"AX21542","ENX2023","A152","EMP1001","C1558","7/20/2019","2","818"
"AX21547","ENX2013","A126","EMP1018","C1382","12/18/2019","2","368"
"AX21563","ENX2003","A130","EMP1043","C1470","5/2/2019","1","1783"
"AX21564","ENX2083","A164","EMP1021","C1627","2/2/2019","1","2141"
"AX21568","ENX2026","A129","EMP1027","C1600","3/1/2019","1","947"
"AX21570","ENX2072","A156","EMP1009","C1534","2/2/2019","1","1887"
"AX21571","ENX2048","A155","EMP1041","C1074","4/27/2019","1","502"
"AX21573","ENX2059","A161","EMP1030","C1694","4/19/2019","1","1494"
"AX21575","ENX2052","A145","EMP1043","C1481","4/14/2019","3","1526"
"AX21578","ENX2098","A158","EMP1015","C1719","9/28/2019","1","1178"
"AX21582","ENX2016","A166","EMP1017","C1318","7/28/2019","3","1351"
"AX21586","ENX2023","A108","EMP1011","C1187","3/3/2019","1","818"
"AX21588","ENX2060","A144","EMP1034","C1340","1/19/2019","3","1467"
"AX21592","ENX2029","A114","EMP1030","C1368","7/25/2019","4","1848"
"AX21594","ENX2020","A130","EMP1027","C1457","12/21/2019","3","2005"
"AX21595","ENX2053","A171","EMP1014","C1288","8/12/2019","3","596"
"AX21596","ENX2007","A105","EMP1024","C1219","1/13/2019","3","1405"
"AX21599","ENX2099","A107","EMP1020","C1064","12/2/2019","1","1367"
"AX21600","ENX2056","A169","EMP1002","C1723","3/30/2019","1","1635"
"AX21601","ENX2075","A157","EMP1027","C1291","1/10/2019","1","400"
"AX21602","ENX2038","A150","EMP1041","C1103","5/13/2019","1","392"
"AX21607","ENX2018","A122","EMP1041","C1281","6/21/2019","4","1972"
"AX21613","ENX2053","A170","EMP1034","C1056","3/20/2019","2","596"
"AX21614","ENX2090","A159","EMP1000","C1096","6/25/2019","2","1338"
"AX21616","ENX2074","A142","EMP1039","C1464","2/18/2019","4","504"
"AX21618","ENX2065","A131","EMP1019","C1359","1/2/2019","3","2396"
"AX21620","ENX2019","A165","EMP1043","C1273","5/4/2019","1","800"
"AX21623","ENX2088","A108","EMP1006","C1328","3/9/2019","4","603"
"AX21632","ENX2010","A128","EMP1012","C1797","1/13/2019","1","1812"
"AX21633","ENX2054","A159","EMP1008","C1259","7/6/2019","4","127"
"AX21635","ENX2079","A131","EMP1041","C1381","6/16/2019","1","1725"
"AX21640","ENX2012","A153","EMP1028","C1600","3/9/2019","2","1353"
"AX21646","ENX2001","A140","EMP1007","C1293","3/30/2019","1","951"
"AX21647","ENX2018","A164","EMP1002","C1307","7/6/2019","1","1972"
"AX21657","ENX2052","A154","EMP1039","C1657","10/22/2019","2","1526"
"AX21661","ENX2093","A149","EMP1030","C1286","4/24/2019","2","112"
"AX21667","ENX2036","A165","EMP1030","C1344","7/28/2019","1","1582"
"AX21671","ENX2092","A165","EMP1009","C1248","8/23/2019","2","1639"
"AX21675","ENX2032","A156","EMP1043","C1133","4/21/2019","1","1967"
"AX21683","ENX2032","A130","EMP1003","C1684","5/24/2019","4","1967"
"AX21684","ENX2060","A144","EMP1020","C1689","11/7/2019","1","1467"
"AX21687","ENX2022","A139","EMP1024","C1466","6/24/2019","3","561"
"AX21688","ENX2058","A128","EMP1014","C1040","1/16/2019","1","2257"
"AX21689","ENX2099","A142","EMP1031","C1364","9/15/2019","4","1367"
"AX21691","ENX2099","A117","EMP1033","C1394","7/28/2019","3","1367"
"AX21694","ENX2063","A100","EMP1014","C1589","8/8/2019","1","1708"
"AX21697","ENX2031","A165","EMP1028","C1136","1/27/2019","1","1638"
"AX21701","ENX2082","A151","EMP1030","C1068","9/2/2019","1","1103"
"AX21708","ENX2059","A148","EMP1035","C1602","10/11/2019","3","1494"
"AX21709","ENX2097","A119","EMP1016","C1650","12/12/2019","1","1052"
"AX21714","ENX2050","A107","EMP1004","C1201","5/27/2019","4","2391"
"AX21716","ENX2048","A128","EMP1036","C1422","10/24/2019","4","502"
"AX21719","ENX2078","A169","EMP1026","C1663","3/14/2019","3","1798"
"AX21737","ENX2057","A147","EMP1014","C1391","5/17/2019","1","181"
"AX21742","ENX2052","A108","EMP1038","C1041","4/12/2019","2","1526"
"AX21745","ENX2099","A140","EMP1040","C1397","12/19/2019","1","1367"
"AX21748","ENX2018","A101","EMP1013","C1671","8/29/2019","4","1972"
"AX21755","ENX2048","A145","EMP1025","C1260","6/28/2019","3","502"
"AX21756","ENX2070","A116","EMP1007","C1128","9/9/2019","1","1671"
"AX21757","ENX2021","A142","EMP1027","C1293","9/19/2019","2","217"
"AX21759","ENX2010","A144","EMP1025","C1589","9/13/2019","2","1812"
"AX21761","ENX2002","A164","EMP1021","C1502","9/23/2019","4","847"
"AX21767","ENX2088","A169","EMP1040","C1594","2/20/2019","3","603"
"AX21768","ENX2013","A101","EMP1008","C1183","2/13/2019","3","368"
"AX21773","ENX2011","A169","EMP1044","C1214","6/24/2019","2","530"
"AX21775","ENX2083","A128","EMP1018","C1612","9/7/2019","1","2141"
"AX21778","ENX2006","A145","EMP1021","C1185","8/29/2019","1","1826"
"AX21783","ENX2044","A119","EMP1008","C1337","8/23/2019","3","886"
"AX21785","ENX2056","A125","EMP1023","C1431","11/26/2019","2","1635"
"AX21791","ENX2045","A125","EMP1024","C1077","9/8/2019","4","556"
"AX21794","ENX2023","A116","EMP1019","C1133","1/29/2019","1","818"
"AX21795","ENX2014","A151","EMP1026","C1785","5/15/2019","4","1809"
"AX21796","ENX2064","A159","EMP1010","C1543","1/12/2019","4","1414"
"AX21797","ENX2018","A102","EMP1024","C1683","8/17/2019","1","1972"
"AX21805","ENX2046","A146","EMP1021","C1163","7/12/2019","1","2410"
"AX21806","ENX2029","A122","EMP1013","C1222","6/16/2019","1","1848"
"AX21809","ENX2005","A146","EMP1029","C1235","9/16/2019","2","684"
"AX21810","ENX2069","A163","EMP1017","C1159","1/14/2019","3","378"
"AX21814","ENX2085","A111","EMP1019","C1060","3/22/2019","1","1862"
"AX21819","ENX2066","A163","EMP1000","C1596","11/1/2019","1","2091"
"AX21820","ENX2091","A101","EMP1016","C1611","6/14/2019","1","368"
"AX21821","ENX2037","A129","EMP1026","C1771","6/5/2019","3","880"
"AX21822","ENX2029","A160","EMP1042","C1428","6/17/2019","3","1848"
"AX21823","ENX2074","A127","EMP1043","C1399","3/1/2019","1","504"
"AX21824","ENX2023","A172","EMP1001","C1009","8/6/2019","2","818"
"AX21833","ENX2056","A118","EMP1008","C1482","11/5/2019","1","1635"
"AX21835","ENX2014","A112","EMP1000","C1471","11/24/2019","1","1809"
"AX21836","ENX2054","A131","EMP1005","C1686","1/12/2019","1","127"
"AX21837","ENX2019","A158","EMP1044","C1656","9/9/2019","1","800"
"AX21842","ENX2057","A163","EMP1021","C1154","9/19/2019","1","181"
"AX21843","ENX2081","A141","EMP1017","C1048","1/25/2019","1","1566"
"AX21847","ENX2019","A119","EMP1037","C1417","5/31/2019","1","800"
"AX21852","ENX2070","A144","EMP1015","C1287","2/15/2019","1","1671"
"AX21853","ENX2077","A112","EMP1013","C1608","12/4/2019","3","530"
"AX21854","ENX2081","A125","EMP1038","C1326","2/19/2019","3","1566"
"AX21855","ENX2012","A112","EMP1044","C1079","5/13/2019","1","1353"
"AX21856","ENX2035","A159","EMP1030","C1440","1/14/2019","3","458"
"AX21864","ENX2069","A134","EMP1005","C1046","2/19/2019","1","378"
"AX21865","ENX2087","A101","EMP1037","C1486","12/4/2019","3","1022"
"AX21866","ENX2004","A167","EMP1013","C1621","12/27/2019","4","1278"
"AX21868","ENX2100","A114","EMP1018","C1420","6/9/2019","2","799"
"AX21873","ENX2077","A119","EMP1022","C1311","5/16/2019","4","530"
"AX21874","ENX2051","A127","EMP1025","C1797","3/5/2019","1","1077"
"AX21878","ENX2007","A117","EMP1042","C1125","8/18/2019","4","1405"
"AX21884","ENX2032","A167","EMP1042","C1686","8/10/2019","1","1967"
"AX21888","ENX2098","A136","EMP1016","C1221","11/4/2019","1","1178"
"AX21891","ENX2089","A170","EMP1006","C1751","1/21/2019","1","2294"
"AX21897","ENX2066","A132","EMP1037","C1218","4/28/2019","3","2091"
"AX21903","ENX2025","A143","EMP1014","C1444","9/28/2019","1","667"
"AX21907","ENX2030","A140","EMP1002","C1588","1/13/2019","3","1899"
"AX21909","ENX2042","A165","EMP1030","C1062","12/13/2019","3","203"
"AX21910","ENX2004","A161","EMP1003","C1507","7/6/2019","1","1278"
"AX21914","ENX2057","A145","EMP1011","C1402","11/2/2019","1","181"
"AX21915","ENX2069","A171","EMP1018","C1768","1/6/2019","1","378"
"AX21920","ENX2062","A121","EMP1028","C1579","6/10/2019","2","2464"
"AX21923","ENX2077","A142","EMP1003","C1003","12/25/2019","3","530"
"AX21927","ENX2051","A119","EMP1018","C1689","11/1/2019","2","1077"
"AX21931","ENX2012","A141","EMP1032","C1672","1/13/2019","4","1353"
"AX21932","ENX2098","A122","EMP1019","C1519","8/9/2019","1","1178"
"AX21944","ENX2081","A131","EMP1041","C1535","2/1/2019","4","1566"
"AX21949","ENX2008","A165","EMP1010","C1004","1/2/2019","3","315"
"AX21950","ENX2045","A140","EMP1035","C1758","5/4/2019","1","556"
"AX21951","ENX2041","A153","EMP1001","C1517","7/4/2019","1","1380"
"AX21952","ENX2081","A150","EMP1044","C1337","3/6/2019","1","1566"
"AX21956","ENX2070","A128","EMP1028","C1485","8/3/2019","1","1671"
"AX21958","ENX2002","A143","EMP1013","C1423","4/4/2019","2","847"
"AX21964","ENX2057","A111","EMP1011","C1134","12/24/2019","1","181"
"AX21965","ENX2017","A105","EMP1005","C1165","4/28/2019","4","35"
"AX21966","ENX2051","A144","EMP1028","C1356","9/13/2019","1","1077"
"AX21967","ENX2026","A128","EMP1043","C1683","7/10/2019","1","947"
"AX21969","ENX2089","A163","EMP1001","C1560","8/20/2019","1","2294"
"AX21972","ENX2085","A162","EMP1034","C1581","4/4/2019","2","1862"
"AX21975","ENX2002","A119","EMP1011","C1199","6/15/2019","1","847"
"AX21978","ENX2003","A150","EMP1020","C1141","11/8/2019","1","1783"
"AX21979","ENX2054","A128","EMP1039","C1653","2/15/2019","3","127"
"AX21986","ENX2069","A119","EMP1032","C1080","7/31/2019","1","378"
"AX21987","ENX2039","A111","EMP1025","C1555","5/10/2019","3","817"
"AX21988","ENX2097","A131","EMP1030","C1005","10/14/2019","1","1052"
"AX21991","ENX2031","A138","EMP1021","C1742","8/30/2019","2","1638"
"AX21993","ENX2009","A159","EMP1001","C1234","3/19/2019","1","584"
"AX21999","ENX2089","A123","EMP1028","C1020","12/15/2019","1","2294"
"AX22000","ENX2066","A132","EMP1020","C1507","9/28/2019","1","2091"
"AX22001","ENX2010","A126","EMP1019","C1378","10/15/2019","1","1812"
"AX22005","ENX2048","A136","EMP1027","C1340","2/7/2019","2","502"
"AX22007","ENX2037","A140","EMP1042","C1763","9/21/2019","1","880"
"AX22009","ENX2001","A112","EMP1029","C1608","5/14/2019","1","951"
"AX22012","ENX2077","A106","EMP1013","C1409","5/20/2019","1","530"
"AX22023","ENX2058","A103","EMP1037","C1677","3/6/2019","2","2257"
"AX22026","ENX2025","A167","EMP1025","C1704","3/14/2019","2","667"
"AX22028","ENX2012","A169","EMP1029","C1221","2/6/2019","1","1353"
"AX22030","ENX2022","A133","EMP1018","C1367","12/5/2019","1","561"
"AX22032","ENX2057","A107","EMP1006","C1126","7/15/2019","1","181"
"AX22034","ENX2030","A162","EMP1038","C1374","5/20/2019","1","1899"
"AX22037","ENX2082","A133","EMP1020","C1483","1/6/2019","1","1103"
"AX22040","ENX2008","A120","EMP1005","C1759","1/13/2019","4","315"
"AX22046","ENX2068","A144","EMP1038","C1614","12/2/2019","4","1500"
"AX22047","ENX2019","A127","EMP1041","C1477","5/16/2019","4","800"
"AX22050","ENX2071","A147","EMP1032","C1533","11/18/2019","3","136"
"AX22051","ENX2023","A105","EMP1008","C1400","3/13/2019","2","818"
"AX22054","ENX2001","A110","EMP1003","C1139","5/28/2019","1","951"
"AX22056","ENX2093","A167","EMP1018","C1294","4/2/2019","2","112"
"AX22060","ENX2013","A145","EMP1012","C1743","7/2/2019","1","368"
"AX22063","ENX2015","A152","EMP1020","C1158","10/25/2019","1","637"
"AX22066","ENX2095","A132","EMP1007","C1419","5/10/2019","1","1743"
"AX22079","ENX2062","A157","EMP1016","C1763","3/27/2019","1","2464"
"AX22081","ENX2069","A118","EMP1012","C1653","4/17/2019","3","378"
"AX22083","ENX2038","A117","EMP1025","C1771","6/16/2019","4","392"
"AX22087","ENX2061","A169","EMP1000","C1190","8/18/2019","3","913"
"AX22091","ENX2075","A163","EMP1042","C1103","1/22/2019","3","400"
"AX22102","ENX2067","A132","EMP1033","C1258","2/9/2019","1","1119"
"AX22108","ENX2064","A167","EMP1020","C1217","5/17/2019","4","1414"
"AX22113","ENX2002","A163","EMP1036","C1026","1/13/2019","1","847"
"AX22116","ENX2025","A105","EMP1043","C1029","8/17/2019","1","667"
"AX22118","ENX2062","A119","EMP1024","C1501","4/27/2019","1","2464"
"AX22122","ENX2014","A131","EMP1014","C1635","4/9/2019","1","1809"
"AX22127","ENX2050","A116","EMP1013","C1678","1/9/2019","1","2391"
"AX22129","ENX2001","A130","EMP1029","C1599","11/18/2019","1","951"
"AX22130","ENX2058","A123","EMP1040","C1196","2/19/2019","1","2257"
"AX22138","ENX2055","A150","EMP1028","C1272","4/24/2019","1","2495"
"AX22140","ENX2005","A163","EMP1010","C1098","8/27/2019","2","684"
"AX22142","ENX2009","A152","EMP1029","C1371","12/20/2019","2","584"
"AX22144","ENX2042","A166","EMP1001","C1509","3/15/2019","1","203"
"AX22145","ENX2038","A100","EMP1032","C1148","5/27/2019","3","392"
"AX22148","ENX2028","A162","EMP1010","C1646","10/14/2019","2","2283"
"AX22150","ENX2095","A115","EMP1036","C1563","8/11/2019","1","1743"
"AX22151","ENX2067","A146","EMP1007","C1060","5/26/2019","1","1119"
"AX22156","ENX2052","A133","EMP1013","C1518","9/8/2019","4","1526"
"AX22157","ENX2043","A105","EMP1017","C1597","7/18/2019","2","545"
"AX22160","ENX2068","A117","EMP1037","C1543","10/3/2019","1","1500"
"AX22166","ENX2064","A135","EMP1005","C1036","12/13/2019","2","1414"
"AX22168","ENX2037","A166","EMP1012","C1366","4/28/2019","3","880"
"AX22170","ENX2033","A153","EMP1000","C1220","1/5/2019","1","2182"
"AX22171","ENX2041","A112","EMP1007","C1123","6/20/2019","2","1380"
"AX22173","ENX2053","A153","EMP1034","C1725","9/23/2019","2","596"
"AX22178","ENX2052","A127","EMP1026","C1543","7/3/2019","1","1526"
"AX22185","ENX2021","A132","EMP1040","C1005","3/9/2019","4","217"
"AX22188","ENX2087","A119","EMP1019","C1731","1/23/2019","4","1022"
"AX22191","ENX2016","A128","EMP1017","C1178","11/4/2019","1","1351"
"AX22195","ENX2076","A115","EMP1017","C1753","9/15/2019","1","1522"
"AX22197","ENX2016","A108","EMP1044","C1200","3/8/2019","4","1351"
"AX22208","ENX2015","A140","EMP1013","C1640","7/3/2019","3","637"
"AX22213","ENX2000","A152","EMP1023","C1399","6/21/2019","1","2241"
"AX22215","ENX2002","A156","EMP1024","C1488","3/23/2019","2","847"
"AX22217","ENX2032","A149","EMP1035","C1496","9/10/2019","1","1967"
"AX22222","ENX2044","A154","EMP1041","C1635","1/15/2019","3","886"
"AX22223","ENX2076","A145","EMP1018","C1460","12/3/2019","1","1522"
"AX22235","ENX2099","A141","EMP1004","C1286","12/4/2019","1","1367"
"AX22236","ENX2011","A167","EMP1005","C1731","9/3/2019","2","530"
"AX22237","ENX2023","A102","EMP1005","C1446","2/6/2019","2","818"
